SEC,W,MACH,AIRSPD,TEFLAPL,XIDA,T,ALTSTD,N1,PITCH
10083,56020.7887,0.536,274,0,2.11,17.75,13809,79,2.11
10084,56019.92586,0.534,275,0,1.93,17.75,13809,79,1.93
10085,56019.06099,0.533,275,0,1.93,17.5,13812,78,1.93
10086,56018.18202,0.535,275,0,1.93,17.25,13814,79,1.93
10087,56017.28086,0.536,278,0,1.93,17.25,13817,79,1.93
10088,56016.37568,0.539,279,0,1.93,17.25,13814,80,1.93
10089,56015.46848,0.54,278,0,1.93,17.25,13813,80,1.93
10090,56014.62176,0.537,279,0,1.93,17.25,13813,79,1.93
10091,56013.83955,0.537,277,0,1.93,17.25,13810,77,1.93
10092,56013.0775,0.539,279,0,1.93,17,13808,75,1.93
10093,56012.31747,0.543,278,0,1.76,17.25,13808,75,1.76
10094,56011.55946,0.542,279,0,1.76,17.25,13810,75,1.76
10095,56010.81555,0.538,279,0,1.76,17.25,13809,75,1.76
10096,56010.09181,0.538,279,0,1.76,17.5,13809,74,1.76
10097,56009.37008,0.539,278,0,1.76,17.5,13812,74,1.76
10098,56008.64634,0.535,278,0,1.76,17.5,13811,74,1.76
10099,56007.91654,0.536,276,0,1.76,17.5,13813,74,1.76
10100,56007.14442,0.534,276,0,1.58,17.5,13813,75,1.58
10101,56006.32794,0.535,276,0,1.76,17.5,13813,76,1.76
10102,56005.45501,0.541,278,0,1.76,17.5,13813,78,1.76
10103,56004.55184,0.546,281,0,1.76,17.5,13815,79,1.76
10104,56003.64666,0.548,282,0,1.76,17.5,13814,79,1.76
10105,56002.76566,0.545,283,0,1.58,17.25,13814,79,1.58
10106,56001.9633,0.545,282,0,1.76,17.5,13816,77,1.76
10107,56001.21334,0.544,283,0,1.58,17.5,13816,75,1.58
10108,56000.53395,0.548,281,0,1.41,17.5,13815,73,1.41
10109,55999.88883,0.549,281,0,1.41,17.5,13812,71,1.41
10110,55999.21347,0.545,283,0,1.41,17.5,13816,71,1.41
10111,55998.53408,0.544,283,0,1.41,17.5,13815,72,1.41
10112,55997.85872,0.547,282,0,1.58,17.5,13815,72,1.58
10113,55997.18134,0.547,284,0,1.58,17.5,13813,72,1.58
10114,55996.51606,0.551,284,0,1.58,17.5,13811,71,1.58
10115,55995.85482,0.547,285,0,1.58,17.5,13809,71,1.58
10116,55995.19155,0.551,283,0,1.76,17.5,13808,71,1.76
10117,55994.52829,0.555,285,0,1.76,17.5,13806,71,1.76
10118,55993.86502,0.549,287,0,1.76,17.5,13802,71,1.76
10119,55993.19773,0.55,284,0,1.76,17.5,13803,71,1.76
10120,55992.53245,0.55,286,0,1.76,17.5,13803,71,1.76
10121,55991.86717,0.554,285,0,1.76,17.5,13803,71,1.76
10122,55991.2039,0.554,285,0,1.76,17.75,13803,71,1.76
10123,55990.54266,0.553,287,0,1.76,17.75,13802,71,1.76
10124,55989.88141,0.552,286,0,1.76,17.5,13802,71,1.76
10125,55989.22218,0.553,286,0,1.76,17.5,13804,71,1.76
10126,55988.56294,0.55,287,0,1.76,17.75,13805,71,1.76
10127,55987.90573,0.552,286,0,1.58,17.75,13807,71,1.58
10128,55987.25658,0.551,284,0,1.76,18,13808,70,1.76
10129,55986.60742,0.549,284,0,1.58,17.75,13806,70,1.58
10130,55985.96634,0.554,284,0,1.41,18,13809,70,1.41
10131,55985.37162,0.552,286,0,1.05,17.75,13804,69,1.05
10132,55984.82931,0.551,286,0,0.88,17.75,13797,67,0.88
10133,55984.34749,0.552,285,0,0.7,17.5,13788,64,0.7
10134,55983.99469,0.55,285,0,0.53,17.5,13777,60,0.53
10135,55983.75075,0.546,284,0,0.35,17.5,13763,53,0.35
10136,55983.56931,0.544,282,0,0.35,17.5,13750,46,0.35
10137,55983.42214,0.542,281,0,0.35,17.5,13735,41,0.35
10138,55983.29312,0.544,280,0,0.18,17.5,13720,38,0.18
10139,55983.17216,0.541,281,0,0.18,17.5,13703,35,0.18
10140,55983.0512,0.542,282,0,0.18,17.5,13686,34,0.18
10141,55982.92621,0.537,280,0,0.18,17.5,13669,33,0.18
10142,55982.78509,0.541,278,0,0.35,17.5,13656,33,0.35
10143,55982.63187,0.543,280,0,0.18,17.5,13638,33,0.18
10144,55982.47462,0.543,281,0,0.18,17.5,13624,33,0.18
10145,55982.31738,0.54,280,0,0.18,17.5,13608,33,0.18
10146,55982.15811,0.541,280,0,0.35,17.5,13592,33,0.35
10147,55981.99885,0.54,280,0,0.18,17.5,13578,33,0.18
10148,55981.83958,0.539,280,0,0.18,17.5,13563,33,0.18
10149,55981.68032,0.538,279,0,0.18,17.5,13547,33,0.18
10150,55981.51904,0.536,279,0,0.18,17.5,13533,33,0.18
10151,55981.35776,0.535,278,0,0.18,17.5,13519,33,0.18
10152,55981.19648,0.532,278,0,0.18,17.5,13505,33,0.18
10153,55981.0352,0.532,276,0,0.18,17.5,13488,33,0.18
10154,55980.87392,0.532,277,0,0.18,17.5,13475,33,0.18
10155,55980.71062,0.53,276,0,0.18,17.5,13459,33,0.18
10156,55980.54934,0.529,276,0,0.18,17.5,13443,33,0.18
10157,55980.38605,0.529,275,0,0.18,17.5,13428,33,0.18
10158,55980.22074,0.526,274,0,0.18,17.5,13414,33,0.18
10159,55980.05542,0.526,274,0,0.18,17.5,13396,33,0.18
10160,55979.89213,0.522,273,0,0.18,17.5,13383,33,0.18
10161,55979.72682,0.524,273,0,0.18,17.5,13367,33,0.18
10162,55979.5615,0.523,273,0,0.18,17.5,13351,33,0.18
10163,55979.39619,0.522,272,0,0.18,17.5,13335,33,0.18
10164,55979.23088,0.522,272,0,0.35,17.5,13319,33,0.35
10165,55979.06557,0.52,272,0,0.35,17.5,13303,33,0.35
10166,55978.90026,0.519,271,0,0.35,17.5,13287,33,0.35
10167,55978.73494,0.518,270,0,0.35,17.5,13271,33,0.35
10168,55978.56963,0.516,270,0,0.35,17.5,13255,33,0.35
10169,55978.40432,0.517,269,0,0.35,17.5,13238,32,0.35
10170,55978.23901,0.515,270,0,0.35,17.5,13221,32,0.35
10171,55978.0737,0.514,269,0,0.35,17.5,13206,32,0.35
10172,55977.90838,0.514,269,0,0.35,17.5,13188,32,0.35
10173,55977.73904,0.514,268,0,0.35,17.5,13172,32,0.35
10174,55977.57373,0.514,268,0,0.35,17.5,13155,32,0.35
10175,55977.4064,0.514,268,0,0.53,17.5,13139,32,0.53
10176,55977.24109,0.512,268,0,0.35,17.5,13122,32,0.35
10177,55977.07376,0.512,268,0,0.53,17.5,13106,32,0.53
10178,55976.90442,0.512,268,0,0.53,17.5,13090,32,0.53
10179,55976.73507,0.512,268,0,0.53,17.25,13074,32,0.53
10180,55976.56573,0.511,268,0,0.53,17.25,13058,32,0.53
10181,55976.39638,0.51,267,0,0.53,17.25,13044,32,0.53
10182,55976.22704,0.509,266,0,0.53,17.25,13029,32,0.53
10183,55976.0577,0.508,267,0,0.53,17.25,13013,32,0.53
10184,55975.88835,0.508,266,0,0.53,17.25,12998,32,0.53
10185,55975.71901,0.509,266,0,0.53,17.25,12983,32,0.53
10186,55975.54966,0.509,267,0,0.53,17.25,12968,32,0.53
10187,55975.38032,0.509,267,0,0.53,17.25,12952,32,0.53
10188,55975.21098,0.51,267,0,0.53,17.25,12937,32,0.53
10189,55975.04163,0.511,268,0,0.53,17.25,12921,32,0.53
10190,55974.87229,0.512,268,0,0.53,17.25,12907,32,0.53
10191,55974.70294,0.513,269,0,0.53,17.25,12892,32,0.53
10192,55974.5336,0.511,269,0,0.53,17.25,12876,32,0.53
10193,55974.36426,0.512,269,0,0.53,17.25,12861,32,0.53
10194,55974.19491,0.51,269,0,0.53,17.25,12847,32,0.53
10195,55974.02557,0.51,268,0,0.53,17.25,12831,32,0.53
10196,55973.85421,0.509,268,0,0.53,17.25,12816,32,0.53
10197,55973.68285,0.507,267,0,0.53,17.25,12801,32,0.53
10198,55973.51149,0.506,267,0,0.53,17.25,12785,32,0.53
10199,55973.34013,0.505,266,0,0.53,17.25,12770,32,0.53
10200,55973.16877,0.504,266,0,0.53,17.25,12754,32,0.53
10201,55972.99741,0.503,265,0,0.53,17.25,12739,32,0.53
10202,55972.82403,0.502,265,0,0.53,17.25,12724,32,0.53
10203,55972.65066,0.502,264,0,0.53,17.25,12709,32,0.53
10204,55972.47728,0.5,264,0,0.53,17,12694,32,0.53
10205,55972.30592,0.499,264,0,0.53,17,12678,32,0.53
10206,55972.13254,0.499,263,0,0.53,17,12663,32,0.53
10207,55971.95917,0.499,263,0,0.53,17,12647,32,0.53
10208,55971.78579,0.498,263,0,0.53,17,12631,32,0.53
10209,55971.61242,0.497,263,0,0.53,17,12615,32,0.53
10210,55971.43904,0.496,262,0,0.53,17,12599,32,0.53
10211,55971.26566,0.495,262,0,0.53,17,12582,32,0.53
10212,55971.09229,0.494,261,0,0.53,17,12564,32,0.53
10213,55970.91891,0.494,261,0,0.53,17,12546,32,0.53
10214,55970.74554,0.494,261,0,0.53,17,12531,32,0.53
10215,55970.57216,0.493,261,0,0.53,17,12514,32,0.53
10216,55970.39878,0.491,260,0,0.53,17,12499,32,0.53
10217,55970.22541,0.491,260,0,0.53,17,12484,32,0.53
10218,55970.05203,0.49,259,0,0.53,17,12468,32,0.53
10219,55969.87866,0.489,259,0,0.53,17,12453,32,0.53
10220,55969.70528,0.489,259,0,0.53,16.75,12438,32,0.53
10221,55969.5319,0.488,259,0,0.53,16.75,12423,32,0.53
10222,55969.35853,0.487,258,0,0.53,16.75,12407,32,0.53
10223,55969.18314,0.486,258,0,0.53,17,12391,32,0.53
10224,55969.00976,0.484,257,0,0.53,17,12375,32,0.53
10225,55968.83638,0.483,256,0,0.53,17,12359,32,0.53
10226,55968.66301,0.482,256,0,0.7,17,12342,32,0.7
10227,55968.48963,0.481,255,0,0.7,17,12326,32,0.7
10228,55968.31626,0.48,255,0,0.7,16.75,12307,32,0.7
10229,55968.14288,0.479,255,0,0.7,16.75,12290,32,0.7
10230,55967.9695,0.478,254,0,0.7,16.5,12272,32,0.7
10231,55967.79613,0.477,254,0,0.7,16.5,12255,32,0.7
10232,55967.62275,0.476,253,0,0.88,16.5,12238,32,0.88
10233,55967.44938,0.475,253,0,0.88,16.25,12222,32,0.88
10234,55967.27398,0.474,252,0,0.7,16.25,12204,32,0.7
10235,55967.09859,0.473,252,0,0.7,16.25,12187,32,0.7
10236,55966.92522,0.472,251,0,0.7,16.25,12171,32,0.7
10237,55966.74982,0.472,251,0,0.7,16,12154,32,0.7
10238,55966.57242,0.472,251,0,0.7,16,12137,32,0.7
10239,55966.39702,0.471,251,0,0.88,16,12120,32,0.88
10240,55966.21962,0.47,250,0,0.88,16,12104,32,0.88
10241,55966.04221,0.469,250,0,0.88,16.25,12086,32,0.88
10242,55965.8648,0.468,249,0,0.88,16.25,12070,32,0.88
10243,55965.68941,0.467,249,0,0.88,16.25,12052,32,0.88
10244,55965.512,0.466,249,0,0.88,16.25,12034,32,0.88
10245,55965.33661,0.466,248,0,0.88,16.25,12017,32,0.88
10246,55965.1592,0.465,248,0,1.05,16.25,11999,32,1.05
10247,55964.98179,0.464,248,0,1.05,16.25,11980,32,1.05
10248,55964.8064,0.464,248,0,1.05,16.25,11964,32,1.05
10249,55964.62899,0.463,247,0,1.05,16,11947,32,1.05
10250,55964.45158,0.462,247,0,1.05,16,11929,32,1.05
10251,55964.27418,0.461,247,0,1.05,16,11913,32,1.05
10252,55964.09677,0.461,246,0,1.05,16,11897,32,1.05
10253,55963.91936,0.46,246,0,1.05,16,11880,32,1.05
10254,55963.74195,0.46,246,0,1.05,16,11863,32,1.05
10255,55963.56454,0.459,246,0,1.05,16,11847,32,1.05
10256,55963.38714,0.458,245,0,1.05,16,11832,32,1.05
10257,55963.20973,0.457,245,0,1.05,16.25,11816,32,1.05
10258,55963.03232,0.457,244,0,1.05,16.25,11801,32,1.05
10259,55962.85491,0.456,244,0,1.05,16.25,11786,32,1.05
10260,55962.6775,0.455,244,0,1.05,16.25,11769,32,1.05
10261,55962.49808,0.454,243,0,1.05,16.25,11753,32,1.05
10262,55962.32067,0.453,243,0,1.05,16.25,11738,32,1.05
10263,55962.14326,0.453,243,0,1.05,16.25,11722,32,1.05
10264,55961.96586,0.452,242,0,1.05,16.25,11705,32,1.05
10265,55961.78845,0.451,242,0,1.05,16.25,11690,32,1.05
10266,55961.60902,0.45,242,0,1.05,16.25,11674,32,1.05
10267,55961.42758,0.45,242,0,1.05,16.25,11657,32,1.05
10268,55961.25018,0.449,241,0,1.05,16.25,11641,32,1.05
10269,55961.07075,0.448,241,0,1.05,16.25,11625,32,1.05
10270,55960.89133,0.447,240,0,1.05,16.25,11607,32,1.05
10271,55960.71392,0.447,240,0,1.05,16.25,11592,32,1.05
10272,55960.53651,0.446,240,0,1.23,16.5,11576,32,1.23
10273,55960.35709,0.445,239,0,1.23,16.5,11559,32,1.23
10274,55960.17968,0.445,239,0,1.23,16.5,11544,32,1.23
10275,55960.00227,0.445,239,0,1.23,16.5,11527,32,1.23
10276,55959.82486,0.444,239,0,1.23,16.5,11511,32,1.23
10277,55959.64746,0.443,239,0,1.23,16.25,11495,32,1.23
10278,55959.47206,0.442,238,0,1.23,16.25,11480,31,1.23
10279,55959.29869,0.441,238,0,1.23,16.25,11464,31,1.23
10280,55959.12531,0.44,237,0,1.23,16.25,11448,31,1.23
10281,55958.94387,0.44,237,0,1.23,16.25,11432,31,1.23
10282,55958.65962,0.441,237,0,1.23,16.25,11416,33,1.23
10283,55958.29472,0.441,238,0,1.41,16.25,11402,36,1.41
10284,55957.8512,0.441,238,0,1.41,16.25,11389,42,1.41
10285,55957.50243,0.441,238,0,1.58,16.25,11376,47,1.58
10286,55957.26858,0.44,237,0,1.58,16.5,11360,45,1.58
10287,55956.96618,0.44,237,0,1.58,16.5,11346,43,1.58
10288,55956.66378,0.439,237,0,1.58,16.5,11333,44,1.58
10289,55956.37952,0.439,237,0,1.58,16.5,11319,43,1.58
10290,55956.09728,0.44,237,0,1.76,16.5,11305,43,1.76
10291,55955.81504,0.439,237,0,1.76,16.5,11292,43,1.76
10292,55955.5328,0.439,237,0,1.76,16.5,11279,43,1.76
10293,55955.25056,0.438,237,0,1.76,16.5,11265,43,1.76
10294,55954.96832,0.437,237,0,1.76,16.5,11253,43,1.76
10295,55954.68608,0.437,236,0,1.76,16.5,11241,43,1.76
10296,55954.40586,0.435,235,0,1.76,16.5,11228,43,1.76
10297,55954.12362,0.435,235,0,1.76,16.75,11215,43,1.76
10298,55953.84138,0.434,235,0,1.76,16.75,11203,43,1.76
10299,55953.56115,0.434,235,0,1.76,16.75,11189,43,1.76
10300,55953.27891,0.434,235,0,1.76,16.75,11176,43,1.76
10301,55952.98256,0.434,235,0,1.76,16.75,11165,44,1.76
10302,55952.69427,0.433,235,0,1.76,16.75,11151,44,1.76
10303,55952.408,0.433,234,0,1.76,16.75,11138,44,1.76
10304,55952.11971,0.432,234,0,1.76,17,11125,44,1.76
10305,55951.82941,0.432,234,0,1.76,17,11112,44,1.76
10306,55951.5391,0.432,234,0,1.76,17,11099,44,1.76
10307,55951.2488,0.432,234,0,1.76,17,11086,44,1.76
10308,55950.96051,0.432,234,0,1.76,17,11074,44,1.76
10309,55950.67021,0.432,234,0,1.76,17.25,11061,44,1.76
10310,55950.3799,0.433,234,0,1.76,17.25,11048,44,1.76
10311,55950.1017,0.432,235,0,1.76,17.25,11035,44,1.76
10312,55949.82954,0.432,235,0,1.76,17.25,11022,44,1.76
10313,55949.55334,0.432,235,0,1.76,17.25,11011,43,1.76
10314,55949.27312,0.431,234,0,1.93,17.25,10998,43,1.93
10315,55948.99693,0.431,234,0,1.93,17.25,10986,43,1.93
10316,55948.72074,0.43,234,0,1.76,17.25,10974,43,1.76
10317,55948.44454,0.43,234,0,1.76,17.25,10961,43,1.76
10318,55948.16835,0.429,233,0,1.76,17.5,10950,43,1.76
10319,55947.89014,0.428,233,0,1.93,17.5,10936,43,1.93
10320,55947.61395,0.428,232,0,1.76,17.5,10924,43,1.76
10321,55947.33574,0.427,233,0,1.93,17.5,10912,43,1.93
10322,55947.03334,0.426,232,0,1.76,17.5,10898,43,1.76
10323,55946.71078,0.426,232,0,1.76,17.5,10886,45,1.76
10324,55946.39024,0.426,232,0,1.93,17.5,10875,46,1.93
10325,55946.05558,0.425,231,0,1.93,17.5,10862,47,1.93
10326,55945.71891,0.426,231,0,1.93,17.5,10850,48,1.93
10327,55945.38022,0.426,232,0,1.93,17.5,10837,48,1.93
10328,55945.06774,0.427,232,0,1.93,17.75,10825,48,1.93
10329,55944.78752,0.427,233,0,2.46,17.75,10812,47,2.46
10330,55944.53552,0.427,233,0,2.81,17.75,10800,44,2.81
10331,55944.29158,0.427,233,0,3.16,17.75,10791,42,3.16
10332,55944.04966,0.426,232,0,3.52,17.75,10783,41,3.52
10333,55943.8017,0.425,232,0,3.69,17.75,10778,40,3.69
10334,55943.56179,0.423,231,0,3.87,17.75,10775,40,3.87
10335,55943.37027,0.421,230,0,3.87,17.75,10772,39,3.87
10336,55943.14246,0.42,229,0,3.87,17.75,10769,37,3.87
10337,55942.90054,0.418,229,0,4.04,17.75,10767,37,4.04
10338,55942.66266,0.417,228,0,4.04,17.75,10766,38,4.04
10339,55942.3663,0.416,227,0,4.22,17.5,10765,38,4.22
10340,55942.04374,0.415,227,0,4.39,17.5,10767,42,4.39
10341,55941.74336,0.414,226,0,4.39,17.5,10766,43,4.39
10342,55941.40669,0.413,225,0,4.39,17.25,10766,44,4.39
10343,55941.06598,0.411,225,0,4.57,17.25,10767,46,4.57
10344,55940.7152,0.409,224,0,4.57,17.25,10768,47,4.57
10345,55940.34829,0.408,223,0,4.57,17.25,10768,48,4.57
10346,55939.94912,0.407,222,0,4.57,17,10769,50,4.57
10347,55939.5177,0.406,222,0,4.75,17,10770,52,4.75
10348,55939.0641,0.405,221,0,4.75,16.75,10772,54,4.75
10349,55938.59235,0.404,221,0,4.75,16.75,10773,55,4.75
10350,55938.10246,0.404,220,0,4.75,16.75,10774,57,4.75
10351,55937.6025,0.403,220,0,4.92,16.75,10775,58,4.92
10352,55937.10051,0.401,219,0,4.92,16.5,10776,59,4.92
10353,55936.59046,0.4,218,0,4.92,16.5,10777,60,4.92
10354,55936.05824,0.399,218,0,4.92,16.5,10778,61,4.92
10355,55935.50989,0.399,217,0,4.92,16.25,10780,62,4.92
10356,55934.92928,0.399,217,0,4.92,16.25,10781,63,4.92
10357,55934.33053,0.399,217,0,4.92,16.25,10782,64,4.92
10358,55933.71766,0.399,217,0,4.92,16.25,10783,65,4.92
10359,55933.09674,0.399,217,0,4.92,16,10785,66,4.92
10360,55932.47581,0.398,217,0,4.92,16,10786,66,4.92
10361,55931.8569,0.399,217,0,4.92,16,10788,66,4.92
10362,55931.23798,0.399,217,0,4.75,16,10788,66,4.75
10363,55930.62109,0.399,217,0,4.75,16,10790,66,4.75
10364,55930.01024,0.398,217,0,4.75,15.75,10792,66,4.75
10365,55929.4256,0.398,217,0,4.75,16,10792,66,4.75
10366,55928.84298,0.398,217,0,4.75,16,10793,65,4.75
10367,55928.26237,0.398,217,0,4.75,16,10794,65,4.75
10368,55927.68781,0.398,217,0,4.75,16,10795,65,4.75
10369,55927.11325,0.398,217,0,4.75,16,10796,65,4.75
10370,55926.54272,0.398,217,0,4.57,16,10797,65,4.57
10371,55925.97219,0.399,217,0,4.57,15.75,10799,65,4.57
10372,55925.40973,0.399,217,0,4.57,15.75,10800,64,4.57
10373,55924.85331,0.399,217,0,4.57,15.75,10801,64,4.57
10374,55924.30698,0.399,217,0,4.57,15.75,10802,64,4.57
10375,55923.76669,0.398,217,0,4.39,15.75,10802,63,4.39
10376,55923.23446,0.398,217,0,4.39,15.75,10803,63,4.39
10377,55922.70426,0.399,217,0,4.39,15.75,10803,63,4.39
10378,55922.17606,0.399,217,0,4.39,15.75,10804,63,4.39
10379,55921.6519,0.4,217,0,4.39,15.75,10805,62,4.39
10380,55921.13782,0.4,217,0,4.39,15.75,10805,62,4.39
10381,55920.62374,0.4,218,0,4.22,15.75,10806,61,4.22
10382,55920.11168,0.399,217,0,4.22,15.75,10807,61,4.22
10383,55919.62986,0.4,217,0,4.22,15.75,10807,60,4.22
10384,55919.16214,0.399,217,0,4.22,15.75,10807,60,4.22
10385,55918.70451,0.399,217,0,4.22,15.75,10808,59,4.22
10386,55918.25091,0.398,217,0,4.04,15.75,10807,59,4.04
10387,55917.7953,0.398,216,0,4.22,15.75,10807,58,4.22
10388,55917.33766,0.397,216,0,4.04,15.75,10807,58,4.04
10389,55916.87802,0.397,216,0,4.04,15.75,10807,58,4.04
10390,55916.41635,0.398,216,0,4.04,15.75,10807,58,4.04
10391,55915.93251,0.397,216,0,4.04,15.75,10807,59,4.04
10392,55915.44464,0.397,216,0,4.04,15.75,10806,59,4.04
10393,55914.9608,0.396,216,0,4.22,15.75,10805,60,4.22
10394,55914.47293,0.396,216,0,4.04,15.75,10806,60,4.04
10395,55913.97296,0.396,215,0,4.22,15.75,10806,60,4.22
10396,55913.46291,0.396,216,0,4.22,15.75,10806,61,4.22
10397,55912.94682,0.396,216,0,4.22,15.75,10805,61,4.22
10398,55912.4287,0.396,216,0,4.22,15.75,10805,61,4.22
10399,55911.91059,0.396,216,0,4.22,15.75,10805,61,4.22
10400,55911.39651,0.396,216,0,4.22,15.75,10804,61,4.22
10401,55910.88042,0.396,216,0,4.22,15.75,10804,61,4.22
10402,55910.36432,0.396,215,0,4.22,15.75,10803,62,4.22
10403,55909.84822,0.396,216,0,4.22,15.75,10803,62,4.22
10404,55909.33011,0.396,216,0,4.22,15.75,10802,62,4.22
10405,55908.812,0.396,215,0,4.22,15.75,10802,61,4.22
10406,55908.2959,0.396,216,0,4.22,15.75,10801,61,4.22
10407,55907.77981,0.396,216,0,4.22,15.75,10802,62,4.22
10408,55907.2617,0.396,215,0,4.22,15.75,10801,61,4.22
10409,55906.74358,0.397,216,0,4.22,15.75,10802,62,4.22
10410,55906.22749,0.397,216,0,4.22,15.75,10802,62,4.22
10411,55905.71139,0.396,216,0,4.22,15.75,10802,62,4.22
10412,55905.1953,0.396,216,0,4.22,15.75,10802,62,4.22
10413,55904.68525,0.395,215,0,4.22,15.75,10801,61,4.22
10414,55904.17923,0.396,215,0,4.22,15.75,10801,61,4.22
10415,55903.6712,0.396,215,0,4.22,15.75,10801,61,4.22
10416,55903.16317,0.395,215,0,4.22,15.75,10801,61,4.22
10417,55902.65715,0.395,215,0,4.22,15.75,10801,61,4.22
10418,55902.15315,0.395,215,0,4.22,15.75,10801,61,4.22
10419,55901.63907,0.395,215,0,4.22,15.75,10801,61,4.22
10420,55901.1129,0.395,215,0,4.22,15.75,10801,62,4.22
10421,55900.58067,0.395,215,0,4.39,15.75,10800,62,4.39
10422,55900.0424,0.395,215,0,4.39,15.75,10800,63,4.39
10423,55899.50413,0.395,215,0,4.39,15.75,10801,63,4.39
10424,55898.96182,0.395,215,0,4.39,15.75,10800,63,4.39
10425,55898.41549,0.394,215,0,4.39,15.75,10800,63,4.39
10426,55897.86915,0.394,214,0,4.39,15.75,10800,63,4.39
10427,55897.3208,0.394,215,0,4.39,15.75,10800,63,4.39
10428,55896.76842,0.394,214,0,4.39,15.75,10799,63,4.39
10429,55896.20998,0.394,214,0,4.39,15.75,10800,64,4.39
10430,55895.6455,0.394,215,0,4.39,15.75,10800,64,4.39
10431,55895.07901,0.394,214,0,4.39,15.75,10800,64,4.39
10432,55894.51453,0.394,215,0,4.39,15.75,10800,64,4.39
10433,55893.94803,0.395,215,0,4.39,15.75,10800,64,4.39
10434,55893.38154,0.395,215,0,4.39,15.75,10801,64,4.39
10435,55892.81504,0.395,215,0,4.39,15.75,10800,64,4.39
10436,55892.24854,0.395,215,0,4.39,15.75,10800,64,4.39
10437,55891.68406,0.396,215,0,4.39,15.75,10799,64,4.39
10438,55891.11757,0.396,216,0,4.39,15.75,10799,64,4.39
10439,55890.5551,0.396,216,0,4.39,15.75,10799,64,4.39
10440,55890.01683,0.396,216,0,4.39,15.75,10799,64,4.39
10441,55889.49469,0.396,216,0,4.39,15.75,10799,63,4.39
10442,55888.96246,0.396,216,0,4.39,15.75,10799,62,4.39
10443,55888.42621,0.396,216,0,4.39,15.75,10799,62,4.39
10444,55887.91011,0.396,216,0,4.39,15.75,10800,62,4.39
10445,55887.41216,0.396,216,0,4.22,15.75,10799,61,4.22
10446,55886.96058,0.396,216,0,4.04,15.75,10798,60,4.04
10447,55886.49488,0.396,216,0,3.87,15.75,10797,59,3.87
10448,55886.02717,0.396,215,0,3.87,15.75,10794,59,3.87
10449,55885.5776,0.396,216,0,3.87,15.75,10791,58,3.87
10450,55885.1623,0.396,215,0,3.69,15.75,10786,58,3.69
10451,55884.79539,0.395,215,0,3.34,16,10781,55,3.34
10452,55884.44058,0.395,215,0,3.16,16,10774,54,3.16
10453,55884.08576,0.395,215,0,2.99,16,10766,52,2.99
10454,55883.74304,0.395,215,0,2.81,16,10756,51,2.81
10455,55883.40637,0.395,215,0,2.81,16,10744,50,2.81
10456,55883.07373,0.395,215,0,2.64,16,10733,50,2.64
10457,55882.75117,0.395,215,0,2.64,16,10720,49,2.64
10458,55882.43264,0.395,215,0,2.64,16,10705,48,2.64
10459,55882.12016,0.395,215,0,2.64,16,10692,48,2.64
10460,55881.81574,0.395,215,0,2.64,16,10679,47,2.64
10461,55881.51939,0.395,215,0,2.64,16.25,10665,47,2.64
10462,55881.21901,0.395,216,0,2.64,16.25,10651,46,2.64
10463,55880.91661,0.395,216,0,2.64,16.25,10637,46,2.64
10464,55880.6263,0.395,216,0,2.64,16.25,10624,46,2.64
10465,55880.34406,0.395,216,0,2.64,16.25,10608,45,2.64
10466,55880.06384,0.395,216,0,2.64,16.25,10595,44,2.64
10467,55879.79168,0.394,216,0,2.64,16.25,10581,44,2.64
10468,55879.51549,0.394,215,0,2.64,16.25,10567,43,2.64
10469,55879.23325,0.393,215,0,2.64,16.25,10552,43,2.64
10470,55878.95504,0.392,215,0,2.64,16.25,10539,43,2.64
10471,55878.6728,0.392,215,0,2.64,16.25,10524,43,2.64
10472,55878.37846,0.392,215,0,2.64,16,10510,43,2.64
10473,55878.0801,0.392,214,0,2.46,16,10495,44,2.46
10474,55877.78576,0.392,214,0,2.46,15.75,10481,44,2.46
10475,55877.49344,0.392,214,0,2.29,15.75,10464,45,2.29
10476,55877.20112,0.392,214,0,2.29,15.75,10449,45,2.29
10477,55876.90678,0.391,215,0,2.29,15.75,10433,45,2.29
10478,55876.61245,0.391,214,0,2.29,15.75,10416,45,2.29
10479,55876.32013,0.391,214,0,2.29,16,10400,45,2.29
10480,55876.02579,0.391,214,0,2.29,16,10384,45,2.29
10481,55875.73146,0.391,214,0,2.29,16,10366,45,2.29
10482,55875.43712,0.392,215,0,2.29,16,10350,44,2.29
10483,55875.14278,0.392,215,0,2.29,16,10333,44,2.29
10484,55874.84845,0.392,215,0,2.29,16.25,10315,44,2.29
10485,55874.58637,0.391,215,0,2.29,16.25,10299,44,2.29
10486,55874.33437,0.391,215,0,2.29,16.25,10282,42,2.29
10487,55874.05011,0.391,215,0,2.29,16.25,10265,42,2.29
10488,55873.7719,0.392,215,0,2.29,16.25,10248,42,2.29
10489,55873.49974,0.392,216,0,2.29,16.25,10231,42,2.29
10490,55873.2296,0.392,216,0,2.29,16.5,10215,42,2.29
10491,55872.95946,0.393,216,0,2.29,16.5,10197,42,2.29
10492,55872.68931,0.392,216,0,2.29,16.5,10181,42,2.29
10493,55872.41715,0.392,216,0,2.29,16.5,10165,42,2.29
